Easting,Northing,Elevation,Ag,Al,As,Au,B,Ba,Be,Bi,Ca,Cd,Ce,Co,Cr,Cs,Cu,Fe,Ga,Ge,Hf,Hg,In,K,La,Li,Mg,Mn,Mo,Na,Nb,Ni,P,Pb,Pd,Pt,Rb,Re,S,Sb,Sc,Se,Sn,Sr,Ta,Te,Th,Ti,Tl,U,V,W,Y,Zn,Zr
524.8477393,6913.537295,0.5,398,2,26.6,1,20,182.2,2.8,1.63,0.94,2.43,34.8,28.5,21.6,8.7,34,2.95,6.3,0.1,0.06,38,0.03,0.24,18.7,71.6,0.85,908,2.58,0.011,2.7,86.7,0.173,23.92,10,2,38.3,2,0.05,0.88,3.8,1.1,2,,0.05,0.02,5.7,0.075,0.37,6.5,75,1.5,17.38,190.2,2.3
525.9195377,6917.452835,0.5,493,5.29,36.3,0.8,20,668.1,9.6,0.27,0.08,5.97,111.4,301.1,13.3,1.83,256.9,2.92,2.3,0.1,0.12,29,0.02,0.12,27.1,30.8,0.36,5320,3.74,0.004,0.92,314.5,0.074,23.95,10,2,16,1,0.45,1.33,1.7,2.3,0.2,,0.05,0.02,6.6,0.024,0.37,4.6,20,0.2,135.6,782.7,5.9
530.1002079,6914.38724,0.5,854,5.14,26.4,0.8,20,35.4,11.2,0.25,0.08,4.47,167.1,379.9,11.1,1.28,327.56,4.06,2,0.1,0.17,33,0.02,0.06,27.8,42.1,0.16,9926,4.62,0.002,0.27,261.5,0.097,30.22,10,2,6.8,1,0.59,1.46,2.2,2.3,0.1,,0.05,0.05,7.4,0.007,0.22,24.1,16,0.2,75.56,490,7.1
528.5477961,6912.594617,0.5,103,2.63,20.2,0.9,20,484.7,4.4,0.23,13.65,1.24,145.1,165.3,22.8,2.78,67.68,2.49,5.6,0.1,0.05,14,0.02,0.4,69.9,48.3,1.43,2855,2.29,0.017,0.45,514.5,0.048,12.43,10,3,25.7,1,0.05,0.45,3.8,0.5,0.3,,0.05,0.03,4.6,0.048,0.21,2.1,34,0.5,47.73,416.9,3.3
523.3966281,6908.597292,0.5,363,11,20.1,0.2,20,20.2,36.2,0.22,0.16,0.65,1954.2,567.1,12.2,0.8,574.61,1.73,3.9,1,0.02,24,0.02,0.05,652.7,52.4,0.25,8471,1.43,0.003,0.08,381,0.06,16.34,10,3,1.6,4,0.85,0.18,1.4,5.2,0.1,,0.05,0.02,6.9,0.003,0.02,26.1,9,0.2,649.88,506.2,2
522.3242903,6909.064588,0.5,439,5.07,60.4,0.2,20,23.4,11.9,0.19,0.29,1.33,757.1,1126.2,12.3,0.52,642.06,1.99,2.1,0.4,0.02,50,0.02,0.06,353.1,61.5,0.14,9318,2.18,0.005,0.09,813.8,0.193,12.24,10,2,1.7,1,0.24,0.23,0.6,5.5,0.1,,0.05,0.03,1.8,0.003,0.06,19.9,8,0.4,290.52,626.3,1
516.3563619,6910.988282,0.5,160,4.47,16.7,0.2,20,36.1,5.2,0.37,1.36,1.41,785.2,603.9,17.9,0.67,188.55,3.25,4.5,0.5,0.03,15,0.02,0.03,413.4,89.8,1.12,7795,1.96,0.002,0.06,764,0.069,25.82,10,3,2.6,1,0.19,0.24,1.8,1.6,0.1,,0.05,0.02,10,0.003,0.03,11.1,13,0.2,304.79,1314.5,3.9
506.9202482,6917.932725,0.5,97,1.33,15.6,0.2,20,99.4,0.6,0.38,1.22,1.4,67.9,30.8,21.7,3.16,33.65,3.1,4,0.1,0.04,8,0.02,0.08,42.6,43.2,0.65,639,1.34,0.017,0.31,84.7,0.079,18.07,10,2,10.5,1,0.04,0.6,2.1,0.3,0.1,,0.05,0.05,8.2,0.027,0.12,1.2,22,11.6,16.6,324.1,2
480.9944234,6942.558847,0.5,475,0.94,19.2,1.2,20,610,1.3,0.18,0.32,5.23,20,34.6,8.7,1.25,112.95,2.56,1.3,0.1,0.06,131,0.02,0.04,10.6,9.6,0.15,950,4.22,0.002,0.07,123.4,0.113,13.99,10,2,5.9,4,0.06,1.97,1.8,1.8,0.1,,0.05,0.06,2.6,0.002,0.24,4,19,2.4,16.35,521.7,2.5
478.0847129,6939.621908,0.5,1095,0.89,20.3,1.5,20,973.4,0.3,0.22,0.09,6.07,22.5,25.9,10,0.69,249.2,2.7,1.2,0.1,0.04,188,0.02,0.08,12.1,5.8,0.11,560,14.4,0.002,0.04,100.4,0.121,18.14,10,3,4.8,7,0.13,6.05,1.8,8.3,0.1,,0.05,0.11,3.4,0.002,0.39,7.2,45,0.1,24.99,564,2.2
487.2438458,6938.396842,0.5,1449,2.4,15.1,3.2,20,461.3,0.4,0.23,0.08,20.86,36.3,128.9,13.9,2.11,469.97,2.98,2,0.1,0.07,177,0.03,0.05,18.3,21.8,0.19,5251,4.62,0.003,0.08,290.2,0.114,17.44,10,2,4.7,1,0.09,2.47,2.7,3.9,0.1,,0.05,0.13,3.1,0.003,0.41,2.7,25,0.1,142.58,2135.2,4.1
488.391157,6936.757114,0.5,578,0.58,20.3,0.2,20,381.5,0.5,0.17,1.78,7.18,25.9,11.6,11.4,0.68,54.6,2.54,1.7,0.1,0.07,123,0.03,0.06,13.9,10.3,0.52,531,10.3,0.002,0.38,110,0.215,17.53,10,2,4.6,9,0.09,3.99,2.8,1.5,0.1,,0.05,0.04,3,0.011,0.25,3.2,41,0.2,16.65,800.8,4.8
488.7804826,6937.894061,0.5,1074,1.26,15.8,2.8,20,312.6,0.4,0.21,0.15,52.82,23.9,26.5,13.5,1.36,225.91,2.84,1.8,0.1,0.07,167,0.03,0.06,12.4,16.9,0.23,3567,4.54,0.003,0.08,521.8,0.115,16.74,10,2,5,2,0.06,2.59,1.9,4.1,0.1,,0.05,0.1,2.6,0.003,0.3,3,24,0.1,15.34,2690.3,2.6
491.2921417,6938.192897,0.5,977,0.88,14.9,3.1,20,278.1,0.3,0.2,0.33,27.03,18.9,16.9,12.6,1.16,104.01,2.5,1.9,0.1,0.04,158,0.03,0.06,9.6,14.2,0.22,1665,4.03,0.003,0.08,384.9,0.133,15.75,10,3,6.8,1,0.07,2.37,1.5,2.7,0.1,,0.05,0.07,1.3,0.003,0.25,4,23,0.1,11.18,2165.3,1.4
496.2553855,6936.913392,0.5,604,0.55,15,0.5,20,536,0.4,0.19,0.7,3.97,27.4,11.7,11.3,0.74,66.71,2.22,1.4,0.1,0.04,126,0.02,0.05,15.2,8.7,0.32,256,6.34,0.002,0.18,99.5,0.153,14.98,10,2,4.4,1,0.07,2.97,2.4,1.8,0.1,,0.05,0.09,3.2,0.005,0.22,2.2,27,0.1,13.83,566.2,2.8
500.985478,6937.479841,0.5,175,0.66,19.2,0.6,20,619.9,0.4,0.26,0.23,0.65,32.9,10.4,13.4,1.62,37.23,2.81,2.2,0.1,0.02,110,0.03,0.05,16.4,16.7,0.22,258,5.04,0.003,0.15,42.4,0.058,16.89,10,2,5.8,4,0.04,1.44,2.5,1.4,0.1,,0.05,0.05,5,0.005,0.18,1.3,24,0.2,5.03,139.7,1.3
500.8349026,6937.58731,0.5,449,0.58,15.8,0.5,20,475.8,0.5,0.18,0.54,3.75,25.1,12.1,11.4,0.96,75.14,2.44,1.3,0.1,0.04,124,0.02,0.05,13.4,8.8,0.26,243,6,0.002,0.14,102.2,0.131,13.39,10,2,4.4,4,0.06,2.73,2.1,2,0.1,,0.05,0.08,3.4,0.004,0.18,2,24,1.1,13.07,579,2.9
501.8654494,6934.706444,0.5,739,0.68,14.8,1,20,480.8,0.4,0.2,0.18,2.96,17.1,6.6,11.6,1.84,57.28,1.32,1.7,0.1,0.04,259,0.02,0.04,8.6,12.1,0.14,38,1.85,0.002,0.15,80.4,0.066,14.12,10,2,9,8,0.25,1.01,2.2,8.4,0.1,,0.05,0.05,2.2,0.002,0.32,2,20,0.3,7.16,206.9,1.6
507.4891867,6930.910385,0.5,389,0.77,18.1,0.2,20,1007.2,0.5,0.2,1.1,9.74,25.4,22.7,13.2,1.19,62.81,2.73,2,0.1,0.05,107,0.02,0.05,13.6,14.3,0.46,634,7.57,0.002,0.28,138.3,0.158,30.4,10,2,5.5,5,0.06,2.69,2.7,1.7,0.1,,0.05,0.03,3.6,0.008,0.26,2.7,33,0.2,14.19,1229,3.1
510.9080495,6927.753128,0.5,900,1.73,12.1,1.8,20,527.4,1.4,0.28,0.16,0.73,13.9,22.7,24.1,7.98,38.25,2.86,4.2,0.1,0.03,365,0.03,0.07,5.2,51,0.44,430,2.87,0.003,0.22,86.5,0.081,20.15,10,2,12,5,0.07,1.27,3.3,1.8,0.1,,0.05,0.02,1.8,0.002,0.39,1.5,37,0.4,13.4,232.5,1.4
505.8925685,6929.268342,0.5,317,0.91,18.2,1,20,383.2,0.4,0.24,0.51,1.89,27.8,14.8,17.2,1.47,31.92,2.73,2.6,0.1,0.05,74,0.03,0.06,13.6,23.4,0.39,818,2.03,0.004,0.28,60.7,0.095,14.98,10,2,7.4,1,0.05,0.98,2.6,1.4,0.1,,0.05,0.03,3.8,0.006,0.16,1.4,24,0.7,8.06,286,1.7
504.9674679,6930.471167,0.5,505,0.83,18.2,0.6,20,1991.2,0.6,0.2,1.43,10.2,29.4,23,14,1.11,70.81,2.87,2.1,0.1,0.08,142,0.02,0.07,15.5,15.4,0.51,499,8.34,0.003,0.34,172.8,0.168,35.3,10,2,5.3,5,0.1,2.97,2.9,2.1,0.1,,0.05,0.04,4,0.008,0.3,3.2,40,3.5,16.21,1447.8,3.2
500.7305148,6933.141586,0.5,732,0.45,21.7,0.2,20,1277.4,0.8,0.13,0.87,10.37,24.2,20.1,6.5,0.84,90.97,1.9,0.7,0.1,0.12,175,0.02,0.06,14.3,3.4,0.18,393,20.7,0.002,0.61,170.7,0.154,9.92,10,3,4.5,16,0.08,5.46,2.3,2.9,0.1,,0.05,0.11,3.2,0.021,0.45,5.2,38,0.3,19.57,967.8,7.9
498.1799957,6931.832497,0.5,1032,0.4,27.6,0.2,20,1911.6,0.8,0.21,0.81,16.43,25.2,16.3,6,0.85,101.95,2.01,0.6,0.1,0.1,252,0.04,0.07,15,2.8,0.18,595,28.67,0.002,0.89,252.6,0.165,10.22,10,3,4.5,20,0.12,7.06,2.4,3.6,0.1,,0.05,0.12,3.1,0.035,0.6,5.7,46,0.4,21.93,1787.1,8.3
494.0959914,6934.168712,0.5,1117,0.54,23.1,0.2,20,587,0.8,0.16,2.7,15.22,23.8,16.4,12,0.83,139.46,2.49,0.9,0.1,0.03,270,0.03,0.13,14.2,4,0.32,501,25.18,0.003,0.09,362.6,0.321,20.74,10,2,6.1,31,0.18,6.99,2.9,4.6,0.1,,0.05,0.11,2.2,0.004,0.6,7.7,69,0.2,26.95,4142.8,3
489.9593578,6933.544603,0.5,869,0.71,23.2,0.2,20,120.1,0.9,0.21,1.89,7.46,30.2,12.5,13.7,1.05,56.78,2.82,2.2,0.1,0.08,128,0.03,0.09,15.9,13.7,0.65,323,14.28,0.002,0.5,101.5,0.158,19.6,10,2,5.5,8,0.07,3.97,3.5,1.9,0.1,,0.05,0.05,2.8,0.01,0.28,3.1,49,0.1,17.58,756.4,4.2
490.7055868,6934.81262,0.5,896,0.51,20.8,0.8,20,903.5,0.6,0.17,1.71,17.47,25.3,22.5,11.8,1.08,98.26,2.6,1.2,0.1,0.04,215,0.03,0.1,14.1,7.5,0.42,792,12.41,0.002,0.1,191.3,0.279,20.15,10,3,7.5,8,0.09,5.88,2.8,3.5,0.1,,0.05,0.09,1.9,0.004,0.5,3.7,38,0.1,21.23,1549.6,2.2
487.4970796,6934.712629,0.5,331,0.67,14.8,0.2,20,135.8,0.7,0.13,4.18,2.25,26.8,15,12.8,0.39,30.24,3.18,1.8,0.1,0.07,78,0.03,0.07,12.3,13.5,0.69,415,5.15,0.002,0.09,50.6,0.16,15.68,10,2,3.2,1,0.06,1.78,4.3,0.9,0.1,,0.05,0.03,1.8,0.003,0.15,1.2,22,0.1,13.08,175.5,3.2
490.0120018,6931.179877,0.5,1072,0.65,26.8,0.8,20,187.7,0.8,0.19,2.23,10.82,33.4,13.1,13.3,1.28,69.47,2.66,1.9,0.1,0.08,166,0.05,0.12,20.3,12,0.73,327,19.99,0.002,0.58,161.1,0.199,20.82,10,3,7.5,8,0.1,5.93,3.6,2.5,0.1,,0.05,0.04,3.4,0.015,0.4,4.6,71,0.2,20.93,1463.4,5.1
504.4211543,6923.726932,0.5,188,0.78,12.2,0.6,20,317.5,0.5,0.16,3.95,3.58,22.8,12.5,17.8,0.93,22.52,2.35,2.1,0.1,0.03,41,0.02,0.07,12.4,17.8,1.15,405,3.57,0.005,0.31,57.5,0.132,17.99,10,2,6.6,1,0.04,1.02,2.1,0.9,0.1,,0.05,0.04,3.5,0.012,0.18,2.1,32,0.2,9.22,439.6,1.7
509.8681158,6925.788079,0.5,849,0.99,30.4,2.5,20,488,0.5,0.31,0.05,0.26,21.9,9.2,15.3,5.48,66.33,3.98,2.2,0.1,0.03,200,0.04,0.06,10.9,14.8,0.16,246,4.86,0.002,0.31,25.6,0.077,18.88,10,2,8.8,1,0.06,2.51,2.7,2.9,0.1,,0.05,0.08,4,0.006,0.31,1.5,26,0.7,6.44,149.1,1.4
506.971052,6924.053146,0.5,116,1.41,17.1,0.2,20,173,0.8,0.29,1.36,1.75,81.1,37.3,22.4,3.21,35.04,3.12,3.9,0.1,0.04,20,0.02,0.08,53.5,44.6,0.69,789,1.63,0.017,0.4,95.7,0.085,18.52,10,2,10.5,1,0.04,0.69,2.2,0.7,0.1,,0.05,0.03,9.1,0.031,0.12,1.5,25,0.2,20.65,407.3,1.9
512.7293573,6922.071028,0.5,131,1.48,18.4,0.2,20,404.5,0.9,0.53,2.51,0.93,101.9,79.4,20.3,1.72,46.39,3.3,3.7,0.1,0.08,22,0.02,0.06,61.4,45,0.92,909,2.53,0.003,0.23,168.7,0.089,18.48,10,2,6.1,2,0.06,0.76,2,1,0.1,,0.05,0.02,8.3,0.011,0.09,2.2,23,3,30.82,374.5,3.5
515.2195416,6922.98699,0.5,452,1.21,129.2,1.7,20,113.2,0.8,4.07,0.12,0.29,28.6,6.7,17.6,5.11,77.85,5.43,3.2,0.1,0.13,10,0.07,0.38,15.3,15.4,0.42,161,4.24,0.004,0.55,21.4,0.081,27.47,10,2,40.3,2,0.35,3.44,2,3.2,0.5,,0.05,0.08,10,0.057,0.42,2.6,31,1.4,8.41,106.4,8.6
513.8524896,6925.937843,0.5,137,1.33,21.1,0.2,20,387.1,0.8,0.32,1.39,1.77,82,40.7,20.4,2.87,39.13,3.03,3.7,0.1,0.04,23,0.02,0.08,51.3,38.2,0.68,769,2.38,0.014,0.34,108,0.074,21.97,10,2,9,1,0.07,1.07,2.1,0.9,0.2,,0.05,0.02,8.1,0.023,0.11,1.5,24,0.3,21.47,407.9,2.6
516.7483334,6926.003278,0.5,322,1.12,52.5,1.1,20,683.4,1,0.75,0.26,14.14,24.6,179.9,15.8,2.91,45.94,3.8,2.8,0.1,0.04,69,0.03,0.06,13.2,26.6,0.35,4929,3.62,0.003,0.42,339.1,0.081,20.21,10,2,10.7,7,0.16,3.06,2.1,3.2,0.1,,0.05,0.02,4.6,0.01,0.34,2.9,22,0.7,23.08,1232.9,1.7
520.5508116,6924.926154,0.5,448,1.6,49.6,1.2,20,380.7,1.4,0.78,0.06,0.81,34.9,33.9,16.2,2.04,107.58,8.84,2.4,0.1,0.09,46,0.03,0.08,14.7,22.9,0.32,460,12.6,0.003,0.55,57.8,0.09,20.79,10,2,9.3,5,0.6,5.6,1.9,6.3,0.1,,0.05,0.06,9.3,0.016,0.18,6.6,31,1.4,16.18,285.4,4.4
521.2686406,6922.922917,0.5,468,2.92,49.2,1.2,20,685.1,5.5,0.49,0.17,6.11,130.7,195.7,17.4,2.7,170.13,3.98,3.3,0.1,0.09,50,0.02,0.15,66.5,34.6,0.38,2652,10.91,0.004,0.96,202.2,0.082,22.64,10,2,18,5,0.25,3.85,2,5.9,0.2,,0.05,0.06,6.6,0.028,0.36,10.6,38,1.1,129.07,999.2,3.6
522.4970522,6919.381864,0.5,438,4.17,42.6,1.5,20,166.8,4.8,0.45,0.06,0.77,65.7,74.9,16.9,2.84,187.15,3.83,3.1,0.1,0.13,19,0.02,0.21,20.9,26.1,0.4,955,13.33,0.003,1.07,66.4,0.068,28.82,10,3,23.6,1,0.6,2.21,2,3.1,0.3,,0.05,0.07,8.3,0.035,0.36,10.2,29,0.7,51.92,350.6,7.2
517.3799455,6922.263464,0.5,295,0.79,39.8,1.2,20,39,0.5,2.41,0.08,0.08,17.2,5.3,9.2,2.64,48.36,18.35,2.4,0.1,0.05,8,0.02,0.12,7.4,17.5,0.18,174,18.29,0.003,1.11,10.4,0.051,15.74,10,2,14.9,1,1.55,3.81,1.9,1.1,0.5,,0.05,0.04,16,0.029,0.15,3.7,11,4.6,5.74,33.3,3.3
518.1879443,6915.322497,0.5,568,1.92,64.2,2.4,20,1772.6,2.9,39.44,1.1,7.86,26.9,33.4,23.2,8.42,230.99,4.15,5,0.1,0.05,5,0.09,0.2,14.8,45,1.07,842,9.88,0.007,1.03,183.7,0.157,23.03,10,2,32,2,0.11,0.82,2.8,2.4,2.3,,0.05,0.12,3.5,0.031,0.39,8.6,102,101,21.92,793.4,1.8
522.3676713,6914.079645,0.5,336,1.98,21.4,0.5,20,238.8,0.9,0.55,2.77,48.09,21.7,13.1,54.7,3.34,42.02,4.57,5.6,0.1,0.04,31,0.02,0.1,13.9,28.3,1.15,263,5.86,0.013,0.85,275.5,0.202,9.49,10,2,14,6,0.15,0.47,2.1,4.7,0.1,,0.05,0.04,2.7,0.046,0.12,5.8,351,1.2,11.11,1457.6,1.7
521.7087805,6913.263242,0.5,343,1.78,42.6,0.4,20,188.8,1.2,2.12,1.2,4.5,28.1,24.4,35.7,4.92,53.53,3.82,5.3,0.1,0.03,21,0.04,0.1,16,32.7,1.36,1029,5.06,0.007,0.78,181.3,0.155,19.46,10,2,13.4,5,0.07,0.63,1.9,2.1,0.4,,0.05,0.07,3,0.043,0.17,4.7,131,5.8,11.59,595.9,1.3
522.5096593,6911.868554,0.5,575,3.82,21.8,0.5,20,23.5,2.4,0.91,0.09,0.07,133.1,21.7,20.2,3.65,116.94,3.27,4,0.2,0.06,46,0.02,0.08,45.2,45.8,0.46,298,3.47,0.005,1.22,28.5,0.092,21.23,10,2,10.7,1,0.33,0.64,2,1,0.3,,0.05,0.02,12.7,0.015,0.12,22.2,14,1.2,28.47,100.7,2.9
520.4178637,6912.596917,0.5,138,4.16,44.6,0.2,20,17.3,9.7,0.49,0.07,0.18,618.2,89.6,23.3,1.68,158.32,4.34,6.3,0.5,0.18,12,0.02,0.03,247.6,51.5,0.54,1059,0.87,0.003,0.33,90,0.082,25.55,10,2,3.4,1,0.28,0.62,1.8,3.5,0.1,,0.05,0.02,12.6,0.008,0.04,11.3,13,0.4,237.24,256.8,5.7
520.1282539,6914.606882,0.5,626,5.25,27.8,0.2,20,2842,6.4,0.62,0.72,35.89,110.6,225.6,19.9,2.06,531.3,2.89,3,0.2,0.12,43,0.03,0.09,61.5,24.1,0.28,4588,39.06,0.005,0.33,570.7,0.16,15.16,10,2,9.5,5,0.17,1.19,2,6.3,0.2,,0.05,0.06,4.4,0.023,0.36,52.6,200,0.9,217.54,4152.5,3.5
517.7809719,6917.56175,0.5,293,1.68,14.3,0.2,20,171,3,7.22,0.68,0.79,31.1,5.8,5.3,7.79,14.2,1.55,5.7,0.1,0.02,14,0.04,0.33,16,75,0.37,452,1.74,0.026,1.91,5.8,0.087,26.75,10,2,52.7,1,0.04,0.15,2.8,0.5,3.1,,0.05,0.02,4.3,0.039,0.41,11.7,21,9.7,10.01,72.7,0.2
516.6283726,6917.697531,0.5,163,1.33,13.1,0.2,20,135.1,2.3,3.44,0.68,0.7,24.9,4.6,6.6,8.3,13.25,1.25,4.3,0.1,0.02,16,0.03,0.26,13.3,57.2,0.34,363,1.44,0.02,2.08,10.5,0.092,17.23,10,2,38.1,1,0.04,0.18,2,1.2,2.2,,0.05,0.02,2.5,0.042,0.32,66.6,22,10.2,11.34,72.3,0.2
516.3285128,6915.549205,0.5,142,2.06,25.1,0.2,20,1058.2,3.1,1.53,0.95,2.4,430.6,227.5,18.8,1.98,113.77,2.94,4.8,0.4,0.04,5,0.02,0.06,260.1,50.2,0.76,3005,5.31,0.006,0.46,406.3,0.089,14.52,10,2,8.3,1,0.07,0.49,2.3,2,0.2,,0.05,0.04,8.7,0.018,0.1,6.6,36,27.1,125.86,796.7,2.6
511.2263099,6914.48386,0.5,69,1.45,8.6,0.2,20,40.1,1.2,0.23,0.64,0.38,36.8,112.5,19.2,0.67,29.82,2.96,3.3,0.1,0.04,13,0.02,0.03,26.5,48.2,0.66,1235,0.46,0.002,0.12,249.5,0.057,16.1,10,2,3.4,1,0.04,0.22,1.4,0.5,0.3,,0.05,0.03,6.2,0.004,0.02,2.1,11,0.2,18.02,392.2,1.5
512.950803,6917.147171,0.5,107,2.09,11.4,0.2,20,78.2,1.7,0.22,2.79,1.04,271.3,265.2,17.4,0.73,84.62,2.85,4,0.3,0.09,17,0.02,0.05,162.1,49.8,1.42,4044,2.52,0.003,0.12,490.8,0.07,16.36,10,2,4,1,0.07,0.52,2.1,1.5,0.1,,0.05,0.03,9.1,0.007,0.07,3.9,17,0.1,89.58,892.3,3.6
484.5908131,6935.702363,0.5,491,0.54,10.7,0.2,20,254.8,0.4,0.13,1.59,4.14,31.7,10.1,10.4,0.62,31.21,2.22,1.5,0.1,0.09,99,0.03,0.08,17.2,8.2,0.5,375,4.76,0.003,0.15,55.9,0.184,16.49,10,2,6.9,4,0.08,1.98,3.3,2.2,0.1,,0.05,0.02,2.2,0.005,0.21,2.6,33,0.1,13.64,429.3,3.7
483.4262727,6934.630176,0.5,836,0.46,17.1,1,20,307.2,0.4,0.15,1.38,5.84,28.7,10,8.9,0.67,52.29,2.07,1.4,0.1,0.03,133,0.03,0.1,17.7,6.3,0.34,285,13.38,0.003,0.12,87.9,0.179,13.66,10,2,7.7,3,0.07,3.52,2.4,2,0.1,,0.05,0.07,1.3,0.005,0.3,2.9,43,0.1,16.16,687,1.9
482.9951768,6933.466433,0.5,1090,0.5,18,1.1,20,283.2,0.9,0.19,1.92,16.42,30.4,14.4,14.5,1.08,74.13,2.16,1.5,0.1,0.02,152,0.04,0.16,18.5,6.4,0.38,325,17.01,0.003,0.17,176.8,0.347,14.35,10,4,10,5,0.11,5.15,2.1,3.1,0.1,,0.05,0.06,0.9,0.006,0.66,5.2,56,0.2,22.12,1336.8,1
485.34233,6932.67025,0.5,718,0.68,18.6,0.3,20,280,0.6,0.13,2.64,4.8,33,14.6,11.7,0.49,57.45,2.74,2.2,0.1,0.1,107,0.03,0.09,18.1,12,0.62,308,12.28,0.003,0.11,92.5,0.18,16.38,10,2,4.5,1,0.07,3.38,4.2,1.4,0.3,,0.05,0.09,2.1,0.004,0.27,2.9,33,0.1,17.73,531.7,3.5
506.0193343,6886.536297,0.5,86,1.45,6.1,0.6,20,24.4,0.9,0.32,0.1,0.14,38.8,21.8,19,1.62,18.32,2.69,4,0.1,0.02,23,0.02,0.03,22.2,36.3,0.56,497,0.35,0.003,0.26,26.3,0.05,10.35,10,2,4.5,1,0.04,0.09,1.1,0.2,0.1,,0.05,0.02,2.3,0.01,0.05,1.2,14,0.1,7.14,74.4,0.1
510.7705801,6887.119031,0.5,72,1.4,7.9,1.5,20,44.3,0.9,0.39,0.3,0.23,40.8,15.5,23.5,2.78,27.46,3.17,4.2,0.1,0.02,17,0.02,0.09,22.4,42.1,0.58,962,0.29,0.01,0.78,32.7,0.058,12.56,10,2,13.9,1,0.02,0.06,2,0.1,0.2,,0.05,0.02,7.5,0.03,0.13,2.2,20,0.2,8.03,89.1,0.4
509.1757799,6889.875132,0.5,229,2.74,4,2.2,20,79.8,1,0.86,1.24,0.12,58.1,32.9,39.2,12.08,62.65,5.25,7.9,0.1,0.02,37,0.03,0.34,30.2,66,0.69,875,0.35,0.076,1.19,75,0.062,34.84,10,2,54.2,1,0.07,0.06,5.3,0.7,0.7,,0.05,0.08,12.1,0.074,0.45,2,34,0.4,20.7,93.3,1
510.2923772,6887.543772,0.5,60,1.46,10,0.9,20,23.1,0.5,0.33,0.32,0.05,40.9,13.9,22.6,3.64,30.68,2.99,4.7,0.1,0.02,7,0.02,0.13,23.2,47.1,0.6,386,0.16,0.015,0.76,29,0.053,12.46,10,2,17.9,1,0.02,0.07,2.3,0.1,0.1,,0.05,0.02,10.8,0.047,0.15,1.5,18,1.7,7.36,77.5,0.8
512.4705626,6890.848443,0.5,52,1.46,13,1.1,20,26.7,0.9,0.31,0.33,0.05,39.1,14,22.1,3.34,29.82,2.92,4.5,0.1,0.02,10,0.02,0.12,22,48.4,0.59,496,0.18,0.015,0.68,29.7,0.047,13.03,10,2,17,1,0.02,0.08,2.3,0.1,0.2,,0.05,0.02,10.2,0.045,0.15,1.6,17,0.4,6.94,74.7,0.8
505.7740992,6897.204453,0.5,84,2.58,6.6,1.1,20,63.4,1.1,0.41,1.23,0.06,37.9,15.7,37.5,20.68,31.55,3.46,7.8,0.1,0.02,5,0.02,0.49,19.1,80.3,0.74,462,0.15,0.084,0.93,39.9,0.058,15.52,10,2,60.1,1,0.04,0.03,4.3,0.1,1,,0.05,0.02,11.3,0.112,0.44,1.4,31,4.1,10.59,77.9,1
505.6149632,6895.892619,0.5,65,2.57,27.7,0.5,20,57,2.1,0.44,2.94,0.1,27.3,10.7,37.5,21.86,18.32,2.64,8,0.1,0.02,6,0.02,0.41,13.9,239.5,0.57,510,0.16,0.105,1.45,25.3,0.069,15.06,10,2,56.6,1,0.06,0.04,3.8,0.8,2.7,,0.05,0.02,6.4,0.069,0.39,1.5,31,3,7.66,84.4,0.6
507.9842727,6895.555943,0.5,67,2.41,6.6,1.2,20,51.8,1.2,0.39,0.99,0.06,32.9,13.8,34.6,15.07,25.47,3.29,7.4,0.1,0.02,6,0.02,0.29,16.5,141.6,0.66,437,0.16,0.055,1.67,30.3,0.049,15.68,10,2,46.3,1,0.03,0.03,3.8,0.3,1,,0.05,0.02,8.7,0.09,0.36,1.3,30,0.9,9.28,82.7,0.5
508.3104824,6897.508096,0.5,75,2.4,8.8,0.9,20,59.3,1.3,0.4,1.09,0.07,35.9,15,34.3,16.72,41.35,3.39,7.1,0.1,0.02,13,0.02,0.42,17.6,93,0.68,448,0.17,0.079,1.11,34.4,0.06,13.92,10,2,52,1,0.04,0.04,3.8,0.1,1,,0.05,0.03,10.6,0.099,0.37,1.2,31,20.1,8.98,70.5,0.8
509.0948864,6894.006335,0.5,118,2.45,25.1,1.5,20,64.9,1.4,0.45,1.05,0.1,35.2,15.5,37.1,15.88,26.49,3.41,7.5,0.1,0.02,10,0.02,0.37,17.4,141.5,0.63,556,0.18,0.069,1.83,35.7,0.056,16.71,10,2,58.6,1,0.04,0.04,4.1,0.2,1.5,,0.05,0.03,9,0.09,0.42,2.1,31,7.9,8.84,75.2,0.6
511.4252491,6892.103948,0.5,133,1.67,44.9,5.8,20,64.2,0.7,0.38,0.53,0.34,26.4,18.9,22.3,2.51,54.6,2.68,4.3,0.1,0.04,83,0.02,0.05,13.5,61.2,0.53,1631,0.31,0.006,0.31,44.2,0.071,18.57,10,2,7,1,0.22,0.1,1.6,0.7,0.3,,0.05,0.02,3.3,0.007,0.08,2.8,11,0.7,6.58,106.2,1.4
509.794528,6892.857152,0.5,83,2.65,179.3,1.2,20,99.4,1.1,0.38,1.14,0.1,29.3,16,38.7,15.42,27.82,4.5,7.9,0.1,0.02,18,0.02,0.35,15.4,132.9,0.64,1943,0.31,0.068,2.21,37.3,0.061,13.34,10,2,52.8,1,0.06,0.07,4,0.5,1.3,,0.05,0.03,6.4,0.114,0.39,2,35,1.3,8.01,90.6,0.5
