DHID,FROM,TO,x,y,z,startx,starty,startz,endx,endy,endz,CU,ELEM_A,ELEM_B,ELEM_C,ELEM_D,DENSITY,GEOCODE
DDH-0016,175,180,981.8479647,12218.12667,1152.661545,981.8394932,12216.85586,1154.814443,981.8568933,12219.396,1150.507772,,,,,,,B
DDH-0016,180,185,981.8662788,12220.66384,1148.353127,981.8568933,12219.396,1150.507772,981.8761212,12221.93019,1146.197609,,,,,,,D
DDH-0016,185,190,981.8864205,12223.19505,1144.041222,981.8761212,12221.93019,1146.197609,981.8971768,12224.45843,1141.883965,,,,,,,B
DDH-0016,190,195,981.9083899,12225.72032,1139.725839,981.8971768,12224.45843,1141.883965,981.92006,12226.98073,1137.566846,,,,,,,D
DDH-0016,195,200,981.932187,12228.23964,1135.406987,981.92006,12226.98073,1137.566846,981.9447709,12229.49706,1133.246263,,,,,,,D
DDH-0016,200,205,981.9578117,12230.75299,1131.084675,981.9447709,12229.49706,1133.246263,981.9713094,12232.00744,1128.922224,,,,,,,D
DDH-0016,205,210,981.9852639,12233.26039,1126.758911,981.9713094,12232.00744,1128.922224,981.9996753,12234.51184,1124.594738,,,,,,,D
DDH-0016,210,215,982.0145436,12235.76181,1122.429704,981.9996753,12234.51184,1124.594738,982.0298687,12237.01028,1120.263813,,,,,,,D
DDH-0016,215,220,982.0456507,12238.25725,1118.097064,982.0298687,12237.01028,1120.263813,982.0618896,12239.50273,1115.929458,,,,,,,D
DDH-0016,220,225,982.0785852,12240.74672,1113.760998,982.0618896,12239.50273,1115.929458,982.0957377,12241.98921,1111.591683,,,,,,,D
DDH-0016,225,230,982.113347,12243.2302,1109.421516,982.0957377,12241.98921,1111.591683,982.1314132,12244.4697,1107.250496,,,,,,,B
DDH-0016,230,235,982.1499361,12245.70769,1105.078626,982.1314132,12244.4697,1107.250496,982.1689158,12246.94419,1102.905906,,,,,,,B
DDH-0016,235,240,982.1883522,12248.17919,1100.732337,982.1689158,12246.94419,1102.905906,982.2082455,12249.41269,1098.557921,,,,,,,B
DDH-0016,240,245,982.2285955,12250.64469,1096.382659,982.2082455,12249.41269,1098.557921,982.2494023,12251.87518,1094.206551,,,,,,,B
DDH-0016,245,250,982.2706657,12253.10418,1092.0296,982.2494023,12251.87518,1094.206551,982.292386,12254.33167,1089.851805,,,,,,,B
DDH-0016,250,255,982.3145629,12255.55766,1087.673168,982.292386,12254.33167,1089.851805,982.3371965,12256.78215,1085.49369,,,,,,,B
DDH-0016,255,260,982.3602869,12258.00513,1083.313373,982.3371965,12256.78215,1085.49369,982.3838339,12259.2266,1081.132217,,,,,,,B
DDH-0016,260,265,982.4078376,12260.44657,1078.950224,982.3838339,12259.2266,1081.132217,982.4322979,12261.66504,1076.767394,1.703448081,1.769575758,91.22490293,1105.119887,4.206553047,4.164408578,OR2
DDH-0016,265,270,982.4572149,12262.882,1074.583729,982.4322979,12261.66504,1076.767394,982.4825885,12264.09745,1072.399229,4.0969338,0.913192,45.98954,334.03814,2.30308,4.314298851,OR3
DDH-0016,270,275,982.5084188,12265.31139,1070.213897,982.4825885,12264.09745,1072.399229,982.5347056,12266.52382,1068.027732,7.044,0.811,82.9184,623.632,2.5868,4.203,OR3
DDH-0016,275,280,982.5614491,12267.73474,1065.840737,982.5347056,12266.52382,1068.027732,982.5886491,12268.94416,1063.652912,1.6727474,0.2851704312,16.96168193,35.78974,1.356628,3.73346,OR3
DDH-0016,280,285,982.6160774,12270.15282,1061.464673,982.5886491,12268.94416,1063.652912,982.6435057,12271.36148,1059.276433,2.7802208,0.454136,16.516288,34.66216,0.344608,4.421031915,OR5
DDH-0016,285,290,982.670934,12272.57013,1057.088194,982.6435057,12271.36148,1059.276433,982.6983623,12273.77879,1054.899955,3.70654,0.4473333333,8.6912,27.7322,0.02858,4.286625,OR5
DDH-0016,290,295,982.7257906,12274.98745,1052.711715,982.6983623,12273.77879,1054.899955,982.7532189,12276.19611,1050.523476,0.9823836,,0,23.21996,0.017318,4.329582,OR5
DDH-0016,295,300,982.7806472,12277.40477,1048.335236,982.7532189,12276.19611,1050.523476,982.8080755,12278.61343,1046.146997,1.0942168,,0,19.2556,0.02904,4.311256,OR5
DDH-0016,300,305,982.8355038,12279.82209,1043.958757,982.8080755,12278.61343,1046.146997,982.8629321,12281.03074,1041.770518,0.4167736,,0,19.256,0.00944,3.83268,OR5
DDH-0016,305,308.3,982.8810348,12281.82846,1040.32628,982.8629321,12281.03074,1041.770518,982.8991375,12282.62617,1038.882042,0.2321787879,,0,19.25,0.004,3.430121212,OR5
DDH-0017,0,5,941.9240515,12214.72269,1310.794402,941.937,12213.087,1312.685,941.910902,12216.35813,1308.903591,,,,,,,B
DDH-0017,5,10,941.8975513,12217.99331,1307.012564,941.910902,12216.35813,1308.903591,941.8839994,12219.62825,1305.121324,,,,,,,B
DDH-0017,10,15,941.8702465,12221.26294,1303.22987,941.8839994,12219.62825,1305.121324,941.8562924,12222.89738,1301.338201,,,,,,,B
DDH-0017,15,20,941.8421373,12224.53157,1299.446319,941.8562924,12222.89738,1301.338201,941.827781,12226.16552,1297.554222,,,,,,,B
DDH-0017,20,25,941.8132235,12227.79921,1295.661912,941.827781,12226.16552,1297.554222,941.798465,12229.43265,1293.769387,,,,,,,D
DDH-0017,25,30,941.7835054,12231.06584,1291.876649,941.798465,12229.43265,1293.769387,941.7683446,12232.69879,1289.983697,,,,,,,D
DDH-0017,30,35,941.7529827,12234.33148,1288.090531,941.7683446,12232.69879,1289.983697,941.7374197,12235.96392,1286.197152,,,,,,,D
DDH-0017,35,40,941.7216556,12237.59612,1284.303558,941.7374197,12235.96392,1286.197152,941.7056904,12239.22806,1282.409752,,,,,,,D
DDH-0017,40,45,941.689524,12240.85975,1280.515731,941.7056904,12239.22806,1282.409752,941.6731566,12242.4912,1278.621497,,,,,,,D
DDH-0017,45,50,941.656588,12244.12239,1276.72705,941.6731566,12242.4912,1278.621497,941.6398183,12245.75334,1274.832389,,,,,,,D
DDH-0017,50,55,941.6228475,12247.38403,1272.937514,941.6398183,12245.75334,1274.832389,941.6056756,12249.01447,1271.042427,,,,,,,D
DDH-0017,55,60,941.5883025,12250.64467,1269.147126,941.6056756,12249.01447,1271.042427,941.5707284,12252.27461,1267.251611,,,,,,,D
DDH-0017,60,65,941.5529531,12253.90431,1265.355884,941.5707284,12252.27461,1267.251611,941.5349768,12255.53375,1263.459943,,,,,,,D
DDH-0017,65,70,941.5167993,12257.16294,1261.563789,941.5349768,12255.53375,1263.459943,941.4984207,12258.79188,1259.667422,,,,,,,D
DDH-0017,70,75,941.4799534,12260.42006,1257.770395,941.4984207,12258.79188,1259.667422,941.4615097,12262.04694,1255.872261,,,,,,,B
DDH-0017,75,80,941.4430897,12263.67253,1253.973021,941.4615097,12262.04694,1255.872261,941.4246933,12265.29683,1252.072676,,,,,,,B
DDH-0017,80,85,941.4063206,12266.91984,1250.171227,941.4246933,12265.29683,1252.072676,941.3879716,12268.54155,1248.268675,,,,,,,B
DDH-0017,85,90,941.3696462,12270.16197,1246.36502,941.3879716,12268.54155,1248.268675,941.3513446,12271.7811,1244.460264,,,,,,,B
DDH-0017,90,95,941.3330666,12273.39893,1242.554407,941.3513446,12271.7811,1244.460264,941.3148124,12275.01546,1240.64745,,,,,,,D
DDH-0017,95,100,941.2965818,12276.6307,1238.739395,941.3148124,12275.01546,1240.64745,941.2783751,12278.24464,1236.830241,,,,,,,D
DDH-0017,100,105,941.260192,12279.85728,1234.919991,941.2783751,12278.24464,1236.830241,941.2420327,12281.46862,1233.008644,,,,,,,D
DDH-0017,105,110,941.2238971,12283.07867,1231.096202,941.2420327,12281.46862,1233.008644,941.2057853,12284.68741,1229.182665,,,,,,,D
DDH-0017,110,115,941.1876973,12286.29485,1227.268035,941.2057853,12284.68741,1229.182665,941.169633,12287.90099,1225.352312,,,,,,,D
DDH-0017,115,120,941.1515925,12289.50582,1223.435497,941.169633,12287.90099,1225.352312,941.1335758,12291.10935,1221.517592,,,,,,,D
DDH-0017,120,125,941.115583,12292.71158,1219.598596,941.1335758,12291.10935,1221.517592,941.0976139,12294.3125,1217.678511,,,,,,,D
DDH-0017,125,130,941.0796686,12295.91212,1215.757338,941.0976139,12294.3125,1217.678511,941.0617472,12297.51043,1213.835078,,,,,,,C
DDH-0017,130,135,941.0438496,12299.10743,1211.911731,941.0617472,12297.51043,1213.835078,941.0259759,12300.70313,1209.987299,,,,,,,C
DDH-0017,135,140,941.008126,12302.29751,1208.061782,941.0259759,12300.70313,1209.987299,940.9902999,12303.89059,1206.135181,,,,,,,C
DDH-0017,140,145,940.9724978,12305.48235,1204.207497,940.9902999,12303.89059,1206.135181,940.9547195,12307.07281,1202.278731,,,,,,,C
DDH-0017,145,150,940.9369566,12308.66199,1200.348917,940.9547195,12307.07281,1202.278731,940.9189301,12310.25121,1198.419134,3.1968,3.75,272.568,1059.25,2.514,4.92,C
DDH-0017,150,155,940.9005045,12311.84109,1196.489905,940.9189301,12310.25121,1198.419134,940.88168,12313.43165,1194.561231,0.927672,2.96758,199.0782,1532.3365,2.4107,4.76108,OR2
DDH-0017,155,160,940.8624564,12315.02287,1192.633112,940.88168,12313.43165,1194.561231,940.8428339,12316.61476,1190.705549,0.2961370787,3.194056,87.353996,1422.44576,7.057236,4.44739,OR2
DDH-0017,160,165,940.8228123,12318.20732,1188.778541,940.8428339,12316.61476,1190.705549,940.8023918,12319.80054,1186.852089,1.209042241,1.997954,63.356056,470.92452,8.398426,4.345704289,OR2
DDH-0017,165,170,940.7815723,12321.39443,1184.926193,940.8023918,12319.80054,1186.852089,940.7603537,12322.98899,1183.000853,1.91698575,1.369256,58.902502,718.0388,6.309728,4.267566,OR2
DDH-0017,170,175,940.7387363,12324.58422,1181.076071,940.7603537,12322.98899,1183.000853,940.7167198,12326.18011,1179.151845,2.6043572,1.033701987,63.50736,762.9595322,3.241485126,4.404182,OR2
DDH-0017,175,180,940.6943043,12327.77667,1177.228177,940.7167198,12326.18011,1179.151845,940.6714899,12329.37389,1175.305066,3.732246,1.004996,53.300204,1321.67772,1.546688,4.29786,OR3
DDH-0017,180,185,940.6482765,12330.97178,1173.382513,940.6714899,12329.37389,1175.305066,940.6246641,12332.57034,1171.460518,4.195532,1.40102,70.98492,1446.8823,3.04967,4.31115,OR2
DDH-0017,185,190,940.6006528,12334.16956,1169.539082,940.6246641,12332.57034,1171.460518,940.5762425,12335.76944,1167.618204,1.6600568,,24.878944,602.94432,0.450504,4.324296,OR3
DDH-0017,190,195,940.5514333,12337.36999,1165.697885,940.5762425,12335.76944,1167.618204,940.5262251,12338.97121,1163.778126,4.1155028,,30.145788,779.05954,0.986372,4.3869,OR3
DDH-0017,195,200,940.5006259,12340.57307,1161.858915,940.5262251,12338.97121,1163.778126,940.4748991,12342.17515,1159.939883,3.7279332,,5.59717,294.3193,0.824822,4.324544,OR3
DDH-0017,200,205,940.4491723,12343.77723,1158.020851,940.4748991,12342.17515,1159.939883,940.4234454,12345.37931,1156.101819,2.4307018,,17.867022,114.94314,0.38343,4.496342,OR5
DDH-0017,205,210,940.3977186,12346.98138,1154.182787,940.4234454,12345.37931,1156.101819,940.3719918,12348.58346,1152.263755,0.4946147826,,0,66.2496,0.029024,4.332576,OR4
DDH-0017,210,215,940.346265,12350.18554,1150.344723,940.3719918,12348.58346,1152.263755,940.3205381,12351.78762,1148.425691,2.141147654,,0,57.74224,0.006016,4.209976945,OR4
DDH-0017,215,215.19,940.3195605,12351.8485,1148.352768,940.3205381,12351.78762,1148.425691,940.3185829,12351.90938,1148.279845,0.9433,,0,57.74,0.008,3.836,OR4
DDH-0018,0,5,1106.456726,12169.91938,1065.445658,1106.464,12167.425,1065.613,1106.45406,12172.41337,1065.272391,,,,,,,B
DDH-0018,5,10,1106.456003,12174.90694,1065.0932,1106.45406,12172.41337,1065.272391,1106.462554,12177.40006,1064.908087,,,,,,,B
DDH-0018,10,15,1106.473713,12179.89273,1064.717053,1106.462554,12177.40006,1064.908087,1106.489481,12182.38491,1064.5201,,,,,,,B
DDH-0018,15,20,1106.509858,12184.87658,1064.317231,1106.489481,12182.38491,1064.5201,1106.534842,12187.36772,1064.108446,,,,,,,D
DDH-0018,20,25,1106.564434,12189.85831,1063.893748,1106.534842,12187.36772,1064.108446,1106.598633,12192.34832,1063.673138,,,,,,,D
DDH-0018,25,30,1106.63744,12194.83773,1063.446619,1106.598633,12192.34832,1063.673138,1106.680853,12197.32652,1063.214193,,,,,,,D
DDH-0018,30,35,1106.728873,12199.81467,1062.975861,1106.680853,12197.32652,1063.214193,1106.7815,12202.30216,1062.731627,,,,,,,D
DDH-0018,35,40,1106.838731,12204.78895,1062.481491,1106.7815,12202.30216,1062.731627,1106.900568,12207.27504,1062.225457,,,,,,,D
DDH-0018,40,45,1106.967009,12209.76039,1061.963527,1106.900568,12207.27504,1062.225457,1107.038054,12212.24498,1061.695703,,,,,,,D
DDH-0018,45,50,1107.113702,12214.7288,1061.421987,1107.038054,12212.24498,1061.695703,1107.193953,12217.21182,1061.142382,,,,,,,D
DDH-0018,50,55,1107.277612,12219.69409,1060.857232,1107.193953,12217.21182,1061.142382,1107.356918,12222.17613,1060.568759,,,,,,,D
DDH-0018,55,60,1107.43047,12224.658,1060.277364,1107.356918,12222.17613,1060.568759,1107.498267,12227.13969,1059.983051,,,,,,,D
DDH-0018,60,65,1107.560308,12229.62118,1059.68582,1107.498267,12227.13969,1059.983051,1107.616594,12232.10246,1059.385675,,,,,,,D
DDH-0018,65,70,1107.667124,12234.5835,1059.082616,1107.616594,12232.10246,1059.385675,1107.711897,12237.06431,1058.776646,,,,,,,D
DDH-0018,70,75,1107.750914,12239.54484,1058.467767,1107.711897,12237.06431,1058.776646,1107.784174,12242.0251,1058.155981,,,,,,,D
DDH-0018,75,80,1107.811676,12244.50506,1057.84129,1107.784174,12242.0251,1058.155981,1107.833422,12246.98471,1057.523696,,,,,,,B
DDH-0018,80,85,1107.850981,12249.46425,1057.204982,1107.833422,12246.98471,1057.523696,1107.866812,12251.94401,1056.887936,1.603973684,0.424,79.03789474,1447.023158,2.390210526,3.712631579,B
DDH-0018,85,90,1107.88097,12254.424,1056.572566,1107.866812,12251.94401,1056.887936,1107.898117,12256.90365,1056.254674,4.728172,0.42344,86.60169565,574.4984,3.98664,4.29556,OR2
DDH-0018,90,95,1107.921691,12259.38252,1055.931162,1107.898117,12256.90365,1056.254674,1107.951692,12261.86057,1055.602035,6.32157,0.42216,60.226,254.2424,2.1354,4.28592,OR3
DDH-0018,95,100,1107.98812,12264.33779,1055.267297,1107.951692,12261.86057,1055.602035,1108.030974,12266.81414,1054.926951,7.727784,0.26452,34.89940909,286.5912,1.34516,4.392133333,OR3
DDH-0018,100,105,1108.080254,12269.2896,1054.581002,1108.030974,12266.81414,1054.926951,1108.13596,12271.76413,1054.229453,11.0199,0.4667,70.31292,370.6496,1.418833333,4.34124,OR3
DDH-0018,105,110,1108.19809,12274.23771,1053.872309,1108.13596,12271.76413,1054.229453,1108.266643,12276.7103,1053.509573,11.304316,0.66612,61.1634,202.5724,2.486941176,4.27712,OR3
DDH-0018,110,115,1108.34162,12279.18188,1053.141251,1108.266643,12276.7103,1053.509573,1108.422776,12281.65239,1052.767105,9.458562791,0.666125,99.38674419,476.16,3.132830986,4.076953488,OR2
DDH-0018,115,120,1108.505761,12284.12129,1052.382825,1108.422776,12281.65239,1052.767105,1108.588967,12286.58832,1051.986826,0.1663315789,,0,1733.61,0.3227763158,2.829315789,N
DDH-0018,120,125,1108.672391,12289.05344,1051.579115,1108.588967,12286.58832,1051.986826,1108.756033,12291.51658,1051.159703,,,,,,,N
DDH-0018,125,125.66,1108.76709,12291.84157,1051.103467,1108.756033,12291.51658,1051.159703,1108.77815,12292.16652,1051.047027,,,,,,,N
DDH-0019,0,5,1106.373469,12168.00782,1064.738824,1106.401,12165.696,1065.69,1106.34818,12170.31924,1063.786614,,,,,,,B
DDH-0019,5,10,1106.325132,12172.63025,1062.83337,1106.34818,12170.31924,1063.786614,1106.304326,12174.94086,1061.879094,,,,,,,B
DDH-0019,10,15,1106.285762,12177.25107,1060.923787,1106.304326,12174.94086,1061.879094,1106.269439,12179.56086,1059.96745,,,,,,,B
DDH-0019,15,20,1106.255358,12181.87025,1059.010082,1106.269439,12179.56086,1059.96745,1106.243519,12184.17921,1058.051687,,,,,,,D
DDH-0019,20,25,1106.233922,12186.48777,1057.092264,1106.243519,12184.17921,1058.051687,1106.226566,12188.7959,1056.131814,,,,,,,D
DDH-0019,25,30,1106.221452,12191.10361,1055.170338,1106.226566,12188.7959,1056.131814,1106.21858,12193.4109,1054.207838,,,,,,,D
DDH-0019,30,35,1106.217949,12195.71777,1053.244314,1106.21858,12193.4109,1054.207838,1106.218386,12198.02365,1052.278453,,,,,,,D
DDH-0019,35,40,1106.216247,12200.32684,1051.306177,1106.218386,12198.02365,1052.278453,1106.211272,12202.62718,1050.327204,,,,,,,D
DDH-0019,40,45,1106.203461,12204.92466,1049.341544,1106.211272,12202.62718,1050.327204,1106.192814,12207.21925,1048.349207,,,,,,,D
DDH-0019,45,50,1106.187361,12209.51083,1047.349901,1106.192814,12207.21925,1048.349207,1106.199662,12211.79914,1046.343193,,,,,,,D
DDH-0019,50,55,1106.229865,12214.08404,1045.329141,1106.199662,12211.79914,1046.343193,1106.277968,12216.36538,1044.307807,,,,,,,D
DDH-0019,55,60,1106.343896,12218.64304,1043.279271,1106.277968,12216.36538,1044.307807,1106.414623,12220.91877,1042.24678,,,,,,,D
DDH-0019,60,65,1106.480541,12223.19393,1041.212702,1106.414623,12220.91877,1042.24678,1106.54165,12225.4685,1040.177042,,,,,,,D
DDH-0019,65,70,1106.597949,12227.74248,1039.139803,1106.54165,12225.4685,1040.177042,1106.649438,12230.01585,1038.10099,,,,,,,D
DDH-0019,70,75,1106.696117,12232.2886,1037.060607,1106.649438,12230.01585,1038.10099,1106.737986,12234.56074,1036.018659,,,,,,,D
DDH-0019,75,80,1106.775044,12236.83224,1034.97515,1106.737986,12234.56074,1036.018659,1106.807292,12239.10309,1033.930084,,,,,,,D
DDH-0019,80,85,1106.834277,12241.37341,1032.883699,1106.807292,12239.10309,1033.930084,1106.853061,12243.64391,1031.837521,2.9318,0.548,62.96618182,406.2526364,2.771027273,4.370753425,OR3
DDH-0019,85,90,1106.863112,12245.91469,1030.791835,1106.853061,12243.64391,1031.837521,1106.864431,12248.18572,1029.746654,4.685449367,0.554228,50.187452,584.18388,2.916788,4.607759358,OR3
DDH-0019,90,95,1106.857017,12250.45698,1028.701992,1106.864431,12248.18572,1029.746654,1106.949549,12252.73185,1027.671313,3.8799528,0.50166,57.387512,742.69488,6.129892,4.387216,OR2
DDH-0019,95,100,1107.079406,12255.00274,1026.633932,1106.949549,12252.73185,1027.671313,1107.204947,12257.26744,1025.582565,5.3581,0.304,60.175,250.16,4.373,4.365,A
DDH-0019,100,105,1107.326175,12259.52586,1024.517288,1107.204947,12257.26744,1025.582565,1107.444646,12261.78073,1023.444195,3.214,0.304,42.377,182.9,7.248,4.476,A
DDH-0019,105,110,1107.561509,12264.03409,1022.367764,1107.444646,12261.78073,1023.444195,1107.676765,12266.28594,1021.287997,3.996958621,0.1213103448,21.09186207,188.0051724,1.294103448,4.149482759,OR5
DDH-0019,110,115,1107.790412,12268.53626,1020.204896,1107.676765,12266.28594,1021.287997,1107.902452,12270.78507,1019.118465,2.2711625,0.07364,5.7477,565.6794,0.48506,4.24516,OR5
DDH-0019,115,120,1108.012883,12273.03234,1018.028707,1107.902452,12270.78507,1019.118465,1108.121705,12275.27807,1016.935623,0.331374,0.06,9.027268293,71.2798,0.38448,4.35466,OR5
DDH-0019,120,125,1108.229369,12277.52238,1015.839505,1108.121705,12275.27807,1016.935623,1108.336579,12279.76545,1014.740801,0.94143,,1.718163265,170.245,0.27884,3.66482,OR5
DDH-0019,125,130,1108.443344,12282.00728,1013.63952,1108.336579,12279.76545,1014.740801,1108.549663,12284.24786,1012.535663,0.5242090909,,2.849301587,47.99,0.1016511628,3.770507937,A
DDH-0019,130,135,1108.655538,12286.48719,1011.42923,1108.549663,12284.24786,1012.535663,1108.760966,12288.72526,1010.320224,,,,,,,N
DDH-0019,135,140,1108.865949,12290.96209,1009.208646,1108.760966,12288.72526,1010.320224,1108.970485,12293.19765,1008.094498,,,,,,,N
DDH-0019,140,143.11,1109.035282,12294.58753,1007.400202,1108.970485,12293.19765,1008.094498,1109.099906,12295.97693,1006.704912,,,,,,,A
DDH-0020,0,5,1022.333808,12175.02462,1279.408758,1022.343,12173.864,1281.623,1022.325274,12176.18545,1277.194621,,,,,,,
DDH-0020,5,10,1022.317396,12177.34649,1274.98059,1022.325274,12176.18545,1277.194621,1022.310175,12178.50773,1272.766665,,,,,,,
DDH-0020,10,15,1022.30361,12179.66918,1270.552846,1022.310175,12178.50773,1272.766665,1022.297703,12180.83083,1268.339133,,,,,,,
DDH-0020,15,20,1022.292452,12181.99269,1266.125526,1022.297703,12180.83083,1268.339133,1022.287858,12183.15476,1263.912026,,,,,,,
DDH-0020,20,25,1022.283921,12184.31703,1261.698633,1022.287858,12183.15476,1263.912026,1022.280641,12185.47951,1259.485346,,,,,,,B
DDH-0020,25,30,1022.278018,12186.64219,1257.272166,1022.280641,12185.47951,1259.485346,1022.276052,12187.80508,1255.059094,,,,,,,B
DDH-0020,30,35,1022.274742,12188.96817,1252.846129,1022.276052,12187.80508,1255.059094,1022.274089,12190.13147,1250.633272,,,,,,,B
DDH-0020,35,40,1022.274093,12191.29497,1248.420522,1022.274089,12190.13147,1250.633272,1022.274754,12192.45868,1246.20788,,,,,,,B
DDH-0020,40,45,1022.276072,12193.62259,1243.995346,1022.274754,12192.45868,1246.20788,1022.278046,12194.78671,1241.782921,,,,,,,B
DDH-0020,45,50,1022.280678,12195.95103,1239.570604,1022.278046,12194.78671,1241.782921,1022.283966,12197.11555,1237.358395,,,,,,,B
