x,y,z,Au:shell,Cu:shell
19967.2107,18955.5528,168.7000,0,1
19970.6309,18946.1559,168.7000,0,1
19808.3266,18865.7984,168.7000,0,0
19817.7235,18869.2186,168.7000,0,0
19811.7468,18856.4015,178.7000,0,0
19821.1437,18859.8217,178.7000,0,0
20084.3267,18721.4933,168.7000,0,1
20090.3034,18734.3105,168.7000,0,1
20093.7236,18724.9135,168.7000,0,1
20097.1438,18715.5166,168.7000,0,0
20100.5640,18706.1197,168.7000,0,0
20099.7004,18737.7307,168.7000,0,1
20103.1206,18728.3337,168.7000,0,1
20106.5408,18718.9368,168.7000,0,0
20109.9610,18709.5399,168.7000,0,0
20109.0973,18741.1509,168.7000,0,0
20112.5175,18731.7539,168.7000,0,0
20115.9377,18722.3570,168.7000,0,0
20119.3579,18712.9601,168.7000,0,0
20080.9065,18730.8903,178.7000,0,1
20086.8832,18743.7074,178.7000,0,1
20090.3034,18734.3105,178.7000,0,1
20096.2801,18747.1276,178.7000,0,1
20105.6771,18750.5478,178.7000,0,0
20086.8832,18743.7074,188.7000,0,1
20086.8832,18743.7074,198.7000,0,0
20080.9065,18730.8903,208.7000,0,1
19914.3183,18691.5407,168.7000,0,0
19927.1355,18685.5640,168.7000,0,0
19917.7386,18682.1438,178.7000,0,0
20102.2569,18759.9447,168.7000,0,0
20111.6538,18763.3649,168.7000,0,0
20092.8599,18756.5245,178.7000,0,0
20102.2569,18759.9447,178.7000,0,0
20111.6538,18763.3649,178.7000,0,0
20121.0507,18766.7851,178.7000,0,0
20092.8599,18756.5245,188.7000,0,0
20102.2569,18759.9447,188.7000,0,0
20092.8599,18756.5245,198.7000,0,0
20102.2569,18759.9447,208.7000,0,0
20096.2801,18747.1276,168.7000,0,1
20105.6771,18750.5478,168.7000,0,0
20115.0740,18753.9680,168.7000,0,0
20118.4942,18744.5711,168.7000,0,0
20121.9144,18735.1741,168.7000,0,0
20125.3346,18725.7772,168.7000,0,0
20124.4709,18757.3882,168.7000,0,0
20127.8911,18747.9913,168.7000,0,0
20121.0507,18766.7851,168.7000,0,0
20130.4477,18770.2053,168.7000,0,0
20098.8367,18769.3416,178.7000,0,0
20108.2336,18772.7618,178.7000,0,0
20117.6305,18776.1820,178.7000,0,0
20127.0275,18779.6022,178.7000,0,0
20130.4477,18770.2053,178.7000,0,0
20139.8446,18773.6255,178.7000,0,0
20098.8367,18769.3416,188.7000,0,0
20108.2336,18772.7618,188.7000,0,0
20117.6305,18776.1820,188.7000,0,0
20127.0275,18779.6022,188.7000,0,0
20130.4477,18770.2053,188.7000,0,0
20139.8446,18773.6255,188.7000,0,0
20098.8367,18769.3416,198.7000,0,0
20108.2336,18772.7618,198.7000,0,0
20117.6305,18776.1820,198.7000,0,0
20127.0275,18779.6022,198.7000,0,0
20139.8446,18773.6255,198.7000,0,0
20108.2336,18772.7618,208.7000,0,0
20117.6305,18776.1820,208.7000,0,0
20130.4477,18770.2053,208.7000,0,0
20133.8679,18760.8084,168.7000,0,0
20137.2881,18751.4115,168.7000,0,0
20143.2648,18764.2286,178.7000,0,0
20143.2648,18764.2286,188.7000,0,0
20076.5881,18888.9452,168.7000,1,0
20080.0083,18879.5482,188.7000,1,1
19821.1437,18859.8217,168.7000,0,0
20070.6114,18876.1280,168.7000,1,0
20080.0083,18879.5482,178.7000,1,0
20074.0316,18866.7311,178.7000,0,0
20074.0316,18866.7311,188.7000,0,1
19903.1250,18985.4364,168.7000,1,0
19915.9422,18979.4597,168.7000,1,1
19890.3079,18991.4132,178.7000,1,1
19912.5220,18988.8566,178.7000,1,1
19899.7048,18994.8334,188.7000,1,1
19890.3079,18991.4132,198.7000,1,1
19930.5557,18676.1670,178.7000,0,0
20022.7631,18890.6380,168.7000,0,0
20036.5129,18618.9563,168.7000,0,0
20045.9098,18622.3765,168.7000,0,0
20064.6347,18863.3109,168.7000,0,0
20068.0549,18853.9140,188.7000,0,1
20058.6579,18850.4938,178.7000,0,0
20068.0549,18853.9140,198.7000,0,1
20068.0549,18853.9140,178.7000,0,0
20049.2610,18847.0736,208.7000,0,1
20058.6579,18850.4938,208.7000,0,1
20028.7398,18903.4551,168.7000,0,0
19956.9501,18983.7436,168.7000,0,1
19969.7672,18977.7669,168.7000,0,0
19973.1874,18968.3699,168.7000,0,0
19976.6076,18958.9730,168.7000,0,0
20034.7165,18916.2723,168.7000,0,0
19912.5220,18988.8566,168.7000,1,1
19899.7048,18994.8334,178.7000,1,1
19909.1018,18998.2536,178.7000,1,1
19921.9189,18992.2768,178.7000,1,1
19909.1018,18998.2536,188.7000,1,1
19921.9189,18992.2768,188.7000,1,1
19899.7048,18994.8334,198.7000,1,1
19909.1018,18998.2536,198.7000,1,1
19938.1562,18976.9032,168.7000,1,1
19947.5532,18980.3234,168.7000,0,1
20058.6579,18850.4938,168.7000,0,0
20077.4518,18857.3342,188.7000,0,1
20068.0549,18853.9140,208.7000,0,1
20074.0316,18866.7311,168.7000,0,0
20083.4285,18870.1513,178.7000,0,0
20083.4285,18870.1513,188.7000,1,1
20083.4285,18870.1513,198.7000,0,1
20074.0316,18866.7311,208.7000,0,1
20019.3429,18900.0349,168.7000,0,0
20040.6932,18929.0894,168.7000,1,0
19980.0278,18949.5761,168.7000,0,0
19986.0045,18962.3932,168.7000,0,0
19989.4247,18952.9963,168.7000,0,0
19992.8449,18943.5994,168.7000,0,0
19995.4015,18965.8134,168.7000,0,0
19998.8217,18956.4165,168.7000,0,0
20002.2419,18947.0196,168.7000,0,0
20005.6621,18937.6226,168.7000,0,0
20008.2186,18959.8367,168.7000,0,0
20011.6388,18950.4398,168.7000,0,0
20015.0590,18941.0428,168.7000,0,0
20077.4518,18857.3342,198.7000,0,1
20039.9331,18609.5594,168.7000,0,0
20113.3812,18700.1430,168.7000,0,0
20046.6700,18941.9065,168.7000,1,1
20056.0669,18945.3267,168.7000,1,1
19904.9214,18688.1205,178.7000,0,0
20065.4638,18948.7469,168.7000,0,0
20074.8608,18952.1671,178.7000,0,0
19811.7468,18856.4015,168.7000,0,0
19815.1670,18847.0046,168.7000,0,0
19830.5407,18863.2419,168.7000,0,0
19802.3499,18852.9813,178.7000,0,0
19805.7701,18843.5844,178.7000,0,0
20139.8446,18773.6255,168.7000,0,0
20136.4244,18783.0224,188.7000,0,0
20139.8446,18773.6255,208.7000,0,0
20143.2648,18764.2286,168.7000,0,0
20146.6850,18754.8317,168.7000,0,0
20152.6617,18767.6488,178.7000,0,0
20152.6617,18767.6488,188.7000,0,0
20152.6617,18767.6488,198.7000,0,0
20143.2648,18764.2286,208.7000,0,0
20025.3196,18912.8521,168.7000,0,0
19966.3470,18987.1638,168.7000,0,0
19975.7439,18990.5840,168.7000,0,0
19979.1641,18981.1871,168.7000,0,0
19982.5843,18971.7901,168.7000,0,0
19985.1409,18994.0042,168.7000,0,0
19988.5611,18984.6073,168.7000,0,0
19991.9813,18975.2103,168.7000,0,0
20031.2963,18925.6692,168.7000,0,0
20037.2730,18938.4863,168.7000,1,0
20043.2498,18951.3034,168.7000,1,0
20052.6467,18954.7236,168.7000,1,0
20062.0436,18958.1438,168.7000,0,0
20078.2810,18942.7702,168.7000,0,0
20015.9227,18909.4319,168.7000,0,0
20068.0549,18853.9140,168.7000,0,0
20077.4518,18857.3342,178.7000,0,0
20071.4751,18844.5171,188.7000,0,0
20086.8487,18860.7544,188.7000,0,0
20077.4518,18857.3342,208.7000,0,1
19928.7593,18973.4830,168.7000,1,1
20021.8994,18922.2490,168.7000,0,0
20027.8761,18935.0661,168.7000,0,0
20033.8528,18947.8832,168.7000,0,0
20001.3782,18978.6305,168.7000,0,0
20004.7984,18969.2336,168.7000,0,0
20014.1953,18972.6538,168.7000,0,0
20017.6155,18963.2569,168.7000,0,0
20021.0357,18953.8600,168.7000,0,0
19933.9759,18666.7701,188.7000,0,0
20012.5025,18918.8288,168.7000,0,0
20018.4792,18931.6459,168.7000,0,0
20024.4559,18944.4630,168.7000,0,0
19994.5378,18997.4244,168.7000,0,1
19997.9580,18988.0275,168.7000,0,0
20007.3549,18991.4477,168.7000,0,0
20030.4326,18957.2802,168.7000,0,0
20039.8296,18960.7004,168.7000,0,0
20122.7781,18703.5632,168.7000,0,0
20009.0823,18928.2257,168.7000,0,0
19934.7360,18986.3001,168.7000,1,1
20043.3533,18600.1625,178.7000,0,0
20128.7548,18716.3803,168.7000,0,0
20149.2415,18777.0457,188.7000,0,0
20156.0819,18758.2519,208.7000,0,0
20173.1829,18711.2672,168.7000,0,0
20186.0000,18705.2905,168.7000,0,0
20189.4202,18695.8936,168.7000,0,0
20182.5798,18714.6874,178.7000,0,0
20182.5798,18714.6874,188.7000,0,0
20198.8172,18699.3138,188.7000,0,0
20182.5798,18714.6874,198.7000,0,0
20186.0000,18705.2905,208.7000,0,0
20182.5798,18714.6874,168.7000,0,0
20179.1596,18724.0844,178.7000,0,0
20195.3970,18708.7107,178.7000,0,0
20191.9768,18718.1076,188.7000,0,0
20195.3970,18708.7107,188.7000,0,0
20195.3970,18708.7107,198.7000,0,0
20182.5798,18714.6874,208.7000,0,0
20027.0124,18966.6771,168.7000,0,0
20010.7751,18982.0507,168.7000,0,0
19925.3391,18982.8799,168.7000,1,1
19921.9189,18992.2768,168.7000,1,1
19918.4987,19001.6738,178.7000,1,1
19931.3158,18995.6970,178.7000,1,1
19918.4987,19001.6738,188.7000,1,1
19918.4987,19001.6738,198.7000,1,1
19809.1903,18834.1874,178.7000,0,0
19944.1330,18989.7203,168.7000,0,1
19940.7127,18999.1172,188.7000,1,1
20023.5922,18976.0740,168.7000,0,0
20156.0819,18758.2519,168.7000,0,0
20165.4788,18761.6721,188.7000,0,0
19931.3158,18995.6970,168.7000,1,1
19940.7127,18999.1172,178.7000,1,1
19927.8956,19005.0940,188.7000,1,1
19927.8956,19005.0940,198.7000,1,1
20168.8990,18752.2751,178.7000,0,0
20165.4788,18761.6721,178.7000,0,0
20165.4788,18761.6721,198.7000,0,0
20020.1720,18985.4709,168.7000,0,0
20032.9892,18979.4942,168.7000,0,0
20036.4094,18970.0973,168.7000,0,0
20014.1953,18972.6538,158.7000,0,0
20049.2265,18964.1206,168.7000,0,0
20045.8063,18973.5175,168.7000,0,0
20016.7518,18994.8679,168.7000,0,0
19991.1176,19006.8213,168.7000,0,1
19997.0943,19019.6384,168.7000,0,1
20000.5145,19010.2415,168.7000,0,1
20006.4912,19023.0587,168.7000,0,1
20009.9114,19013.6617,168.7000,0,1
20019.3084,19017.0819,168.7000,0,1
20013.3316,19004.2648,158.7000,0,0
20003.9347,19000.8446,168.7000,0,1
20013.3316,19004.2648,168.7000,0,0
20022.7286,19007.6850,168.7000,0,1
20026.1488,18998.2881,168.7000,0,0
20058.6234,18967.5408,168.7000,0,0
20071.4405,18961.5640,178.7000,0,0
19997.9580,18988.0275,158.7000,0,0
20000.5145,19010.2415,158.7000,0,1
19981.7207,19003.4011,168.7000,0,1
19987.6974,19016.2182,168.7000,0,1
20068.0203,18970.9610,168.7000,0,0
20071.4405,18961.5640,168.7000,0,0
20074.8608,18952.1671,168.7000,0,0
20080.8375,18964.9842,188.7000,0,1
20084.2577,18955.5873,188.7000,0,0
19962.9268,18996.5607,168.7000,0,0
19968.9035,19009.3778,168.7000,0,1
19972.3237,18999.9809,168.7000,0,1
19978.3005,19012.7980,168.7000,0,1
20009.9114,19013.6617,158.7000,0,0
20015.8882,19026.4789,168.7000,0,1
20028.7053,19020.5021,168.7000,0,1
20032.1255,19011.1052,168.7000,0,1
20003.9347,19000.8446,158.7000,0,0
20029.5690,18988.8911,168.7000,0,0
20035.5457,19001.7083,168.7000,0,0
19959.5066,19005.9576,168.7000,0,1
19965.4833,19018.7748,168.7000,0,1
19956.0864,19015.3546,178.7000,0,1
19965.4833,19018.7748,178.7000,0,1
19956.0864,19015.3546,188.7000,0,1
19981.7207,19003.4011,158.7000,0,1
19974.8803,19022.1950,168.7000,0,1
19993.6741,19029.0354,168.7000,0,1
20003.0710,19032.4556,168.7000,0,1
20010.7751,18982.0507,158.7000,0,0
19972.3237,18999.9809,158.7000,0,0
19950.1097,19002.5374,168.7000,0,1
19953.5299,18993.1405,168.7000,0,1
19956.0864,19015.3546,168.7000,0,1
19946.6895,19011.9344,178.7000,0,1
19950.1097,19002.5374,178.7000,0,1
19946.6895,19011.9344,188.7000,1,1
19962.0631,19028.1717,188.7000,0,1
19946.6895,19011.9344,198.7000,1,1
20059.4871,18935.9298,158.7000,0,0
20087.6779,18946.1904,178.7000,0,0
20087.6779,18946.1904,198.7000,1,0
20091.0981,18936.7935,178.7000,0,0
19988.5611,18984.6073,158.7000,0,0
19962.9268,18996.5607,158.7000,0,0
19984.2772,19025.6152,168.7000,0,1
19971.4601,19031.5919,178.7000,0,1
19956.9501,18983.7436,158.7000,0,1
19940.7127,18999.1172,168.7000,0,1
19927.8956,19005.0940,178.7000,1,1
19937.2925,19008.5142,178.7000,1,1
19937.2925,19008.5142,188.7000,1,1
19937.2925,19008.5142,198.7000,1,1
20043.2498,18951.3034,158.7000,1,0
19975.7439,18990.5840,158.7000,0,0
20080.8375,18964.9842,178.7000,0,0
20084.2577,18955.5873,178.7000,0,0
20084.2577,18955.5873,198.7000,1,1
20012.4680,19035.8758,168.7000,0,1
20030.4326,18957.2802,158.7000,1,0
19987.6974,19016.2182,158.7000,0,1
19966.3470,18987.1638,158.7000,0,0
20007.3549,18991.4477,158.7000,0,0
20001.3782,18978.6305,158.7000,0,0
19991.1176,19006.8213,158.7000,0,1
20052.6467,18954.7236,158.7000,0,0
20055.2032,18976.9377,168.7000,0,0
20049.2265,18964.1206,158.7000,0,0
19953.5299,18993.1405,158.7000,0,1
19937.2925,19008.5142,168.7000,1,1
19946.6895,19011.9344,168.7000,0,1
19946.6895,19011.9344,208.7000,1,1
19971.4601,19031.5919,168.7000,0,1
19980.8570,19035.0121,168.7000,0,1
19990.2539,19038.4323,168.7000,0,1
19977.4368,19044.4090,188.7000,0,1
19968.9035,19009.3778,158.7000,0,1
19952.6662,19024.7515,178.7000,0,1
19962.0631,19028.1717,178.7000,0,1
19952.6662,19024.7515,188.7000,1,1
19962.0631,19028.1717,198.7000,1,1
19978.3005,19012.7980,158.7000,0,1
19993.6741,19029.0354,158.7000,0,1
19997.0943,19019.6384,158.7000,0,1
19999.6508,19041.8525,168.7000,0,1
19977.4368,19044.4090,178.7000,0,1
19986.8337,19047.8292,178.7000,0,1
19959.5066,19005.9576,158.7000,0,1
19943.2693,19021.3313,178.7000,0,1
19943.2693,19021.3313,188.7000,1,1
19952.6662,19024.7515,198.7000,1,1
19962.0631,19028.1717,168.7000,0,1
19968.0399,19040.9888,178.7000,0,1
19968.0399,19040.9888,188.7000,0,1
19974.8803,19022.1950,158.7000,0,1
19984.2772,19025.6152,158.7000,0,1
19968.0399,19040.9888,198.7000,0,1
19965.4833,19018.7748,158.7000,0,1
19952.6662,19024.7515,168.7000,0,1
19958.6429,19037.5686,178.7000,0,1
19958.6429,19037.5686,188.7000,0,1
19962.0631,19028.1717,208.7000,1,1
19958.6429,19037.5686,198.7000,1,1
19968.0399,19040.9888,168.7000,0,1
19977.4368,19044.4090,168.7000,0,1
19980.8570,19035.0121,158.7000,0,1
19986.8337,19047.8292,168.7000,0,1
19964.6196,19050.3858,178.7000,0,1
19974.0166,19053.8060,178.7000,0,1
19983.4135,19057.2262,178.7000,0,0
19964.6196,19050.3858,188.7000,0,0
19974.0166,19053.8060,188.7000,0,1
19983.4135,19057.2262,188.7000,0,0
19974.0166,19053.8060,198.7000,0,1
19968.0399,19040.9888,208.7000,1,1
19921.9879,18758.1828,158.7000,0,0
19925.4081,18748.7859,158.7000,0,0
19928.8283,18739.3890,158.7000,0,0
19932.2485,18729.9921,158.7000,0,0
19931.3848,18761.6031,158.7000,0,0
19934.8050,18752.2061,158.7000,0,0
19938.2252,18742.8092,158.7000,0,0
19941.6454,18733.4123,158.7000,0,0
19940.7818,18765.0233,158.7000,0,0
19944.2020,18755.6263,158.7000,0,0
19947.6222,18746.2294,158.7000,0,0
19951.0424,18736.8325,158.7000,0,0
20144.1285,18732.6176,158.7000,0,0
20147.5487,18723.2207,158.7000,0,0
20150.9689,18713.8238,158.7000,0,0
20154.3891,18704.4268,158.7000,0,0
20153.5254,18736.0378,158.7000,0,0
20156.9456,18726.6409,158.7000,0,0
20160.3658,18717.2440,158.7000,0,0
20163.7860,18707.8470,158.7000,0,0
20162.9223,18739.4580,158.7000,0,0
20166.3425,18730.0611,158.7000,0,0
20169.7627,18720.6642,158.7000,0,0
20173.1829,18711.2672,158.7000,0,0
20175.7394,18733.4813,158.7000,0,0
20179.1596,18724.0844,158.7000,0,0
20172.3192,18742.8782,168.7000,0,0
20175.7394,18733.4813,168.7000,0,0
20179.1596,18724.0844,168.7000,0,0
20185.1364,18736.9015,178.7000,0,0
20188.5566,18727.5046,178.7000,0,0
20127.8911,18747.9913,158.7000,0,0
20131.3113,18738.5943,158.7000,0,0
20134.7315,18729.1974,158.7000,0,0
20133.8679,18760.8084,158.7000,0,0
20137.2881,18751.4115,158.7000,0,0
20140.7083,18742.0145,158.7000,0,0
20143.2648,18764.2286,158.7000,0,0
20146.6850,18754.8317,158.7000,0,0
20150.1052,18745.4347,158.7000,0,0
20156.0819,18758.2519,158.7000,0,0
20159.5021,18748.8549,158.7000,0,0
20152.6617,18767.6488,168.7000,0,0
20165.4788,18761.6721,168.7000,0,0
20168.8990,18752.2751,168.7000,0,0
20149.2415,18777.0457,168.7000,0,0
20149.2415,18777.0457,178.7000,0,0
20149.2415,18777.0457,198.7000,0,0
20158.6384,18780.4659,168.7000,0,0
20158.6384,18780.4659,178.7000,0,0
20158.6384,18780.4659,188.7000,0,0
20152.6617,18767.6488,158.7000,0,0
20152.6617,18767.6488,208.7000,0,0
20162.0586,18771.0690,158.7000,0,0
20165.4788,18761.6721,158.7000,0,0
20168.8990,18752.2751,158.7000,0,0
20162.0586,18771.0690,168.7000,0,0
20174.8758,18765.0923,168.7000,0,0
20162.0586,18771.0690,178.7000,0,0
20171.4556,18774.4892,178.7000,0,0
20174.8758,18765.0923,178.7000,0,0
20178.2960,18755.6953,178.7000,0,0
20162.0586,18771.0690,188.7000,0,0
20171.4556,18774.4892,188.7000,0,0
20174.8758,18765.0923,188.7000,0,0
20178.2960,18755.6953,188.7000,0,0
20162.0586,18771.0690,198.7000,0,0
19899.7739,18760.7394,158.7000,0,0
19903.1941,18751.3424,158.7000,0,0
19906.6143,18741.9455,158.7000,0,0
19909.1708,18764.1596,158.7000,0,0
19912.5910,18754.7626,158.7000,0,0
19916.0112,18745.3657,158.7000,0,0
19919.4314,18735.9688,158.7000,0,0
19918.5677,18767.5798,158.7000,0,0
19927.9646,18771.0000,158.7000,0,0
20039.0349,18758.2174,158.7000,0,0
20042.4551,18748.8204,158.7000,0,1
20045.8753,18739.4235,158.7000,0,1
20045.0116,18771.0345,158.7000,0,0
20048.4318,18761.6376,158.7000,0,0
20051.8520,18752.2406,158.7000,0,0
20055.2722,18742.8437,158.7000,0,0
20057.8288,18765.0578,158.7000,0,0
20061.2490,18755.6608,158.7000,0,0
20064.6692,18746.2639,158.7000,0,0
20068.0894,18736.8670,168.7000,0,0
19915.1475,18776.9767,158.7000,1,0
19924.5444,18780.3969,158.7000,1,0
19937.3616,18774.4202,158.7000,1,0
19976.6766,18724.8790,158.7000,0,1
19980.0968,18715.4821,158.7000,0,0
19982.6534,18737.6962,158.7000,1,1
19986.0736,18728.2992,158.7000,1,1
19989.4938,18718.9023,158.7000,1,1
19992.0503,18741.1164,158.7000,1,1
19995.4705,18731.7194,158.7000,1,1
19998.8907,18722.3225,158.7000,1,1
20004.8674,18735.1396,158.7000,1,1
20008.2876,18725.7427,158.7000,1,1
19992.9140,18709.5054,158.7000,1,1
20002.3109,18712.9256,158.7000,1,1
19922.8516,18726.5719,158.7000,0,0
19983.5170,18706.0852,158.7000,0,0
20092.8599,18756.5245,158.7000,0,0
20102.2569,18759.9447,158.7000,0,0
20083.4630,18753.1043,168.7000,0,1
20089.4397,18765.9214,168.7000,0,0
20092.8599,18756.5245,168.7000,0,0
20089.4397,18765.9214,178.7000,0,0
20089.4397,18765.9214,188.7000,0,0
20086.8832,18743.7074,158.7000,0,1
20090.3034,18734.3105,158.7000,0,1
20093.7236,18724.9135,158.7000,0,1
20096.2801,18747.1276,158.7000,0,1
20099.7004,18737.7307,158.7000,0,0
20103.1206,18728.3337,158.7000,0,0
20105.6771,18750.5478,158.7000,0,0
20109.0973,18741.1509,158.7000,0,0
20112.5175,18731.7539,158.7000,0,0
20115.0740,18753.9680,158.7000,0,0
20118.4942,18744.5711,158.7000,0,0
20077.4863,18740.2872,168.7000,0,1
20080.9065,18730.8903,168.7000,0,1
20086.8832,18743.7074,168.7000,0,1
20029.6380,18754.7972,158.7000,1,1
20033.0582,18745.4002,158.7000,1,1
20036.4784,18736.0033,158.7000,1,1
20049.2955,18730.0266,158.7000,1,1
20058.6924,18733.4468,158.7000,0,1
19874.1396,18772.6928,158.7000,0,0
19880.1163,18785.5099,158.7000,0,0
19883.5365,18776.1130,158.7000,0,0
19889.5133,18788.9302,158.7000,1,0
19892.9335,18779.5332,158.7000,0,0
19902.3304,18782.9534,158.7000,1,0
19877.5598,18763.2959,158.7000,0,0
19880.9800,18753.8990,158.7000,0,0
19886.9567,18766.7161,158.7000,0,0
19890.3769,18757.3192,158.7000,0,0
19896.3537,18770.1363,158.7000,0,0
19905.7506,18773.5565,158.7000,0,0
20115.9377,18722.3570,158.7000,0,0
20119.3579,18712.9601,158.7000,0,0
20121.9144,18735.1741,158.7000,0,0
20125.3346,18725.7772,158.7000,0,0
20128.7548,18716.3803,158.7000,0,0
20132.1750,18706.9834,158.7000,0,0
20138.1517,18719.8005,158.7000,0,0
20141.5719,18710.4036,158.7000,0,0
20208.2141,18702.7340,168.7000,0,0
20217.6110,18706.1542,168.7000,0,0
20227.0079,18709.5744,168.7000,0,0
20208.2141,18702.7340,178.7000,0,0
20217.6110,18706.1542,178.7000,0,0
20223.5877,18718.9713,178.7000,0,0
20227.0079,18709.5744,178.7000,0,0
20208.2141,18702.7340,188.7000,0,0
20217.6110,18706.1542,188.7000,0,0
20227.0079,18709.5744,188.7000,0,0
20217.6110,18706.1542,198.7000,0,0
20227.0079,18709.5744,198.7000,0,0
20215.0545,18683.9401,158.7000,0,0
20221.0312,18696.7573,158.7000,0,0
20224.4514,18687.3603,158.7000,0,0
20227.8716,18677.9634,158.7000,0,0
20230.4281,18700.1775,158.7000,0,0
20233.8484,18690.7805,158.7000,0,0
20237.2686,18681.3836,158.7000,0,0
20211.6343,18693.3371,168.7000,0,0
20221.0312,18696.7573,168.7000,0,0
20224.4514,18687.3603,168.7000,0,0
20230.4281,18700.1775,168.7000,0,0
20233.8484,18690.7805,168.7000,0,0
20237.2686,18681.3836,168.7000,0,0
20240.6888,18671.9867,168.7000,0,0
20202.2374,18689.9169,178.7000,0,0
20211.6343,18693.3371,178.7000,0,0
20221.0312,18696.7573,178.7000,0,0
20230.4281,18700.1775,178.7000,0,0
20230.4281,18700.1775,188.7000,0,0
20221.0312,18696.7573,198.7000,0,0
20230.4281,18700.1775,198.7000,0,0
20221.0312,18696.7573,208.7000,0,0
20230.4281,18700.1775,208.7000,0,0
20233.8484,18690.7805,208.7000,0,0
19950.1787,18768.4435,158.7000,1,1
19953.5989,18759.0465,158.7000,1,0
19957.0191,18749.6496,158.7000,0,0
19935.6687,18720.5951,158.7000,0,0
19945.0657,18724.0153,158.7000,0,0
19954.4626,18727.4355,158.7000,0,0
20023.6613,18741.9800,158.7000,1,1
20027.0815,18732.5831,158.7000,1,1
20030.5017,18723.1862,158.7000,1,1
20039.8986,18726.6064,158.7000,1,1
20196.2606,18677.0997,158.7000,0,0
20199.6808,18667.7028,158.7000,0,0
20205.6576,18680.5199,158.7000,0,0
20209.0778,18671.1230,158.7000,0,0
20212.4980,18661.7261,158.7000,0,0
20211.6343,18693.3371,158.7000,0,0
20218.4747,18674.5432,158.7000,0,0
20221.8949,18665.1463,158.7000,0,0
20231.2918,18668.5665,158.7000,0,0
20196.2606,18677.0997,168.7000,0,0
20202.2374,18689.9169,168.7000,0,0
20202.2374,18689.9169,198.7000,0,0
20031.3653,18691.5752,158.7000,1,0
20034.7855,18682.1783,158.7000,1,0
20038.2057,18672.7813,158.7000,1,0
20037.3421,18704.3923,158.7000,0,1
20040.7623,18694.9954,158.7000,0,1
20044.1825,18685.5985,158.7000,0,1
20047.6027,18676.2015,158.7000,1,1
20046.7390,18707.8125,158.7000,0,1
20050.1592,18698.4156,158.7000,0,1
20053.5794,18689.0187,158.7000,0,1
20056.9996,18679.6217,158.7000,0,1
20059.5561,18701.8358,158.7000,0,1
20062.9763,18692.4389,158.7000,0,1
19860.4588,18810.2805,158.7000,0,0
19863.8790,18800.8836,158.7000,0,0
19867.2992,18791.4867,158.7000,0,0
19866.4355,18823.0977,158.7000,0,0
19869.8557,18813.7007,158.7000,0,0
19873.2759,18804.3038,158.7000,0,0
19876.6961,18794.9069,158.7000,0,0
19875.8325,18826.5179,158.7000,1,0
19879.2527,18817.1209,158.7000,1,0
19882.6729,18807.7240,158.7000,1,0
19886.0931,18798.3271,158.7000,1,0
19888.6496,18820.5411,158.7000,1,1
19892.0698,18811.1442,158.7000,1,1
19907.4779,18710.3345,158.7000,0,0
19913.4547,18723.1517,158.7000,0,0
19916.8749,18713.7547,158.7000,0,0
19920.2951,18704.3578,158.7000,0,0
19923.7153,18694.9609,158.7000,0,0
19926.2718,18717.1749,158.7000,0,0
19929.6920,18707.7780,158.7000,0,0
19933.1122,18698.3811,158.7000,0,0
19939.0889,18711.1982,158.7000,0,0
20098.8367,18769.3416,158.7000,0,0
20111.6538,18763.3649,158.7000,0,0
20098.8367,18769.3416,168.7000,0,0
20108.2336,18772.7618,168.7000,0,0
20117.6305,18776.1820,168.7000,0,0
20095.4165,18778.7386,178.7000,0,0
20095.4165,18778.7386,188.7000,0,0
20089.4397,18765.9214,198.7000,0,0
20124.4709,18757.3882,158.7000,0,0
20240.6888,18671.9867,158.7000,0,0
20056.1359,18711.2327,158.7000,0,1
20052.7157,18720.6297,158.7000,1,1
20062.1126,18724.0499,158.7000,0,1
20065.5328,18714.6529,158.7000,0,1
20068.0894,18736.8670,158.7000,0,0
20071.5096,18727.4701,158.7000,0,1
20074.9298,18718.0731,158.7000,0,1
20078.3500,18708.6762,158.7000,0,1
20077.4863,18740.2872,158.7000,0,1
20080.9065,18730.8903,158.7000,0,1
20084.3267,18721.4933,158.7000,0,1
19961.3030,18708.6417,158.7000,0,0
19955.3263,18695.8246,158.7000,0,0
19958.7465,18686.4276,158.7000,0,0
19962.1667,18677.0307,158.7000,0,0
19964.7232,18699.2448,158.7000,0,0
19968.1434,18689.8478,158.7000,0,0
19971.5636,18680.4509,158.7000,0,0
19974.1201,18702.6650,158.7000,0,0
19977.5403,18693.2680,158.7000,0,0
19980.9605,18683.8711,158.7000,0,0
19986.9372,18696.6882,158.7000,0,0
19893.7971,18747.9222,158.7000,0,0
19897.2173,18738.5253,158.7000,0,0
19910.0345,18732.5486,158.7000,0,0
19898.9102,18792.3504,158.7000,1,0
20121.0507,18766.7851,158.7000,0,0
20008.2531,18842.7897,158.7000,0,0
20014.2298,18855.6068,158.7000,0,0
20017.6500,18846.2099,158.7000,0,0
20021.0702,18836.8130,158.7000,0,1
20023.6268,18859.0270,158.7000,0,0
20027.0470,18849.6301,158.7000,0,0
20030.4672,18840.2332,158.7000,0,0
20033.8874,18830.8362,158.7000,0,0
20024.4904,18827.4160,168.7000,0,1
20030.4672,18840.2332,168.7000,0,0
20033.8874,18830.8362,168.7000,0,0
20033.0237,18862.4472,158.7000,0,0
